Price,Close,High,Low,Open,Volume,Ticker
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2018-01-02,40.380977630615234,40.39035638487648,39.67772129278319,39.88870034030082,102223600,AAPL
2018-01-03,40.37395095825195,40.917804318609534,40.31066045446248,40.44427731718746,118071600,AAPL
2018-01-04,40.5615119934082,40.664656907181175,40.33881469882533,40.44664541635204,89738400,AAPL
2018-01-05,41.0233154296875,41.110049294829366,40.56619920171797,40.65762244731187,94640000,AAPL
2018-01-08,40.870933532714844,41.166300036515835,40.77247445449957,40.870933532714844,82271200,AAPL
2018-01-09,40.86623764038086,41.03736239552762,40.65057273241356,40.917810072389095,86336000,AAPL
2018-01-10,40.85686111450195,40.85920759232445,40.55446236207534,40.59197023775632,95839600,AAPL
2018-01-11,41.08894729614258,41.13817684234306,40.903757926423964,40.9271976718466,74670800,AAPL
2018-01-12,41.51324462890625,41.57653873724275,41.1756808203766,41.29992255866199,101672400,AAPL
2018-01-16,41.30226516723633,42.05240490649083,41.29054350724283,41.7031194695957,118263600,AAPL
2018-01-17,41.984432220458984,42.01959362953672,41.03972420911403,41.29289350837181,137547200,AAPL
2018-01-18,42.02192306518555,42.218837623766504,41.7851613070516,42.047709282562344,124773600,AAPL
2018-01-19,41.83440399169922,42.096952049742704,41.58826339880895,41.869565400562536,129700400,AAPL
2018-01-22,41.49214553833008,41.67499199522446,41.398379408570904,41.56247192412374,108434400,AAPL
2018-01-23,41.50151824951172,42.064125725414605,41.4499493850786,41.562469449479835,130756400,AAPL
2018-01-24,40.840457916259766,41.56246850219612,40.601349655027036,41.55074684270415,204420400,AAPL
2018-01-25,40.11140441894531,41.011571828956306,39.975441074160216,40.90842697588159,166116000,AAPL
2018-01-26,40.20518112182617,40.32004766158672,39.865274458673376,40.32004766158672,156572000,AAPL
2018-01-29,39.37299728393555,39.88871811273601,39.1643646205002,39.88871811273601,202561600,AAPL
2018-01-30,39.14091873168945,39.23468484824336,38.60878689902846,38.803354988978484,184192800,AAPL
2018-01-31,39.24875259399414,39.48551795947616,39.030744745683194,39.11747858938346,129915600,AAPL
2018-02-01,39.33079528808594,39.527706268230695,39.09168705393994,39.18779964315865,188923200,AAPL
2018-02-02,37.62422180175781,39.101061129926585,37.53045570156668,38.91352535259687,346375200,AAPL
2018-02-05,36.684207916259766,38.4165631120856,36.56934138957845,37.29604127104793,290954000,AAPL
2018-02-06,38.217315673828125,38.37906529853758,36.10051314382347,36.29508127376754,272975200,AAPL
2018-02-07,37.39918518066406,38.30404216762096,37.28901160186484,38.23137288977657,206434400,AAPL
2018-02-08,36.37008285522461,37.74143454751271,36.34195373807335,37.57499559148965,217562000,AAPL
2018-02-09,36.81494903564453,37.163302504135125,35.36268790898126,36.970297163097975,282690400,AAPL
2018-02-12,38.29780960083008,38.575549954605094,37.073858588541775,37.30688077719947,243278000,AAPL
2018-02-13,38.68147659301758,38.77798108013177,38.04831808753436,38.11893121448457,130196800,AAPL
2018-02-14,39.394649505615234,39.434662760544875,38.33781974683445,38.375476956953584,162579600,AAPL
2018-02-15,40.717464447021484,40.74099975851867,39.77831824404765,39.964262648464526,204588800,AAPL
2018-02-16,40.58565902709961,41.148208025020445,40.43031444995656,40.569184665197426,160704400,AAPL
2018-02-20,40.449127197265625,41.01637726422879,40.347914249791,40.496201399832955,135722000,AAPL
2018-02-21,40.265541076660156,40.983430849870615,40.25141558148277,40.67979914689796,149886400,AAPL
2018-02-22,40.60213088989258,40.94342344573301,40.41618647942475,40.43736933792125,123967600,AAPL
2018-02-23,41.308258056640625,41.34356282349474,40.84692208439462,40.87752194335668,135249600,AAPL
2018-02-26,42.1249885559082,42.22384544778756,41.475356012901976,41.5083083101951,152648800,AAPL
2018-02-27,41.98847961425781,42.48041172327539,41.93434445561561,42.15559717989041,155712400,AAPL
2018-02-28,41.9249267578125,42.51336331613137,41.90845240177607,42.19325368474463,151128400,AAPL
2018-03-01,41.19056701660156,42.315657645503855,40.639791153890215,42.02379176340598,195208000,AAPL
2018-03-02,41.47536849975586,41.49655135620795,40.590357520525785,40.672740084326755,153816000,AAPL
2018-03-05,41.618934631347656,41.83547881225636,41.07757238331037,41.239981416874656,113605600,AAPL
2018-03-06,41.58363723754883,41.95552959990914,41.456536512162586,41.875503084238844,95154000,AAPL
2018-03-07,41.19762420654297,41.390633141156364,41.01874076764662,41.17644135026552,126814000,AAPL
2018-03-08,41.647193908691406,41.6895596245667,41.20704443328036,41.303545316618205,95096400,AAPL
2018-03-09,42.362728118896484,42.36743661748297,41.753108642868185,41.88727391609229,128740800,AAPL
2018-03-12,42.772281646728516,42.929982231102365,42.416867218500784,42.43569402993551,128828400,AAPL
2018-03-13,42.36036682128906,43.191238867493816,42.188544369842795,42.97704712067932,126774000,AAPL
2018-03-14,42.0002555847168,42.489835316423324,41.8519683972268,42.442761101968,117473600,AAPL
2018-03-15,42.04966735839844,42.42391567085636,41.91315326229252,42.014362607945365,90975200,AAPL
2018-03-16,41.90138244628906,42.16029232139367,41.80723046227115,42.049665984879475,157618800,AAPL
2018-03-19,41.26116943359375,41.7719319011392,40.87515522076287,41.73662714660922,133787200,AAPL
2018-03-20,41.24705123901367,41.61423508525341,41.17643813207561,41.24705123901367,78597600,AAPL
2018-03-21,40.3126106262207,41.21173977252435,40.310254581530835,41.19997032366961,148219600,AAPL
2018-03-22,39.743011474609375,40.64449323230522,39.68416781153861,40.013690888122035,165963200,AAPL
2018-03-23,38.82270431518555,39.99486933737183,38.82270431518555,39.63474632699211,164115200,AAPL
2018-03-26,40.66566848754883,40.7433425324067,39.17574691770675,39.55940864461744,150164800,AAPL
2018-03-27,39.62296676635742,41.22586751967293,39.288735202377374,40.87986650516944,163690400,AAPL
2018-03-28,39.18517303466797,40.018401356009285,38.88154129855595,39.366412531473316,166674000,AAPL
2018-03-29,39.49115753173828,40.42559515689415,39.284026695472384,39.49821848374443,153594000,AAPL
2018-04-02,39.232234954833984,39.764183827052186,38.712059121958525,39.22282155150351,150347200,AAPL
2018-04-03,39.634742736816406,39.71947776637932,38.808578892227466,39.458211724521384,121112000,AAPL
2018-04-04,40.392642974853516,40.486791396247085,38.782681264911915,38.80857261952495,138422000,AAPL
2018-04-05,40.672725677490234,41.00930958255793,40.50325570283783,40.620942985705845,107732800,AAPL
2018-04-06,39.632381439208984,40.597415269493986,39.59001213811566,40.24200087033369,140021200,AAPL
2018-04-09,40.02545928955078,40.74099663345534,39.978385078634915,39.98544603069569,116070800,AAPL
2018-04-10,40.77865982055664,40.95519081545083,40.37381511827673,40.719816155591914,113634400,AAPL
2018-04-11,40.58799743652344,40.93635084608589,40.413818935976494,40.53856718922922,89726400,AAPL
2018-04-12,40.98815155029297,41.19057394304583,40.72923793460919,40.81632901890266,91557200,AAPL
2018-04-13,41.12700653076172,41.388272503790546,40.91987930647764,41.138775980120656,100497200,AAPL
2018-04-16,41.383575439453125,41.47066291645523,41.15055322750271,41.197627442327295,86313600,AAPL
2018-04-17,41.953182220458984,42.11794377015775,41.522446145975664,41.54127655044587,106421600,AAPL
2018-04-18,41.8590202331543,42.08968993935178,41.63306261636813,41.85195928210045,83018000,AAPL
2018-04-19,40.672725677490234,41.28234494077912,40.63977338194842,40.898683249339534,139235200,AAPL
2018-04-20,39.006290435791016,40.30085111535037,38.93802977051973,40.154919969854056,261964400,AAPL
2018-04-23,38.893310546875,39.28873825616746,38.62262752992455,39.267555398498004,146062000,AAPL
2018-04-24,38.3519401550293,39.14985995231257,37.9470955318883,38.994511845205345,134768000,AAPL
2018-04-25,38.5190544128418,38.935668488153105,38.22719218802867,38.27661884605533,113528400,AAPL
2018-04-26,38.65322494506836,39.008639370258294,38.45315505784607,38.629686043677935,111852000,AAPL
2018-04-27,38.20601272583008,38.679114452308156,37.808229015445676,38.601440391268724,142623200,AAPL
2018-04-30,38.89801025390625,39.36875951624266,38.09302944629481,38.16129010059142,169709600,AAPL
2018-05-01,39.80185317993164,39.82538848908301,38.90036787504531,39.16869482178843,214277600,AAPL
2018-05-02,41.56010437011719,41.837844737830906,40.90811557307444,41.24469960427315,266157600,AAPL
2018-05-03,41.63542556762695,41.77900426114345,41.05875833979372,41.397698441965936,136272800,AAPL
2018-05-04,43.268917083740234,43.36777399374625,41.93669586462417,41.955526265320316,224805200,AAPL
2018-05-07,43.58195114135742,44.17273994994711,43.48544671698705,43.5866560463044,169805600,AAPL
2018-05-08,43.79145812988281,43.83147139285199,43.231265265249505,43.54196155399712,113611200,AAPL
2018-05-09,44.09979248046875,44.109205885749084,43.59609089696965,43.90913959763727,92844800,AAPL
2018-05-10,44.7305908203125,44.80826487522912,44.168045627005746,44.18923207218784,111957200,AAPL
2018-05-11,44.56047439575195,44.90780963637365,44.29111274030875,44.773130611342786,104848800,AAPL
2018-05-14,44.45650100708008,44.78257164461772,44.387980745399375,44.659703873093555,83115200,AAPL
2018-05-15,44.05247116088867,44.20133015878554,43.73585375444353,44.132806274992966,94780800,AAPL
2018-05-16,44.46360397338867,44.529766338045015,43.94851026112656,43.96505175363614,76732400,AAPL
2018-05-17,44.18241882324219,44.63608030646676,44.03355985337533,44.421062595632634,69176000,AAPL
2018-05-18,44.02174758911133,44.37617098156991,43.979218512599275,44.22967713307568,73190800,AAPL
2018-05-21,44.33364486694336,44.72114765770483,44.16352133876697,44.42106815586849,73603200,AAPL
2018-05-22,44.222591400146484,44.6289972010794,44.13280298203438,44.510856063724056,60962800,AAPL
2018-05-23,44.506126403808594,44.53920577581942,43.891791088886215,44.0312003616429,80233600,AAPL
