Price,Close,High,Low,Open,Volume,Ticker
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,
Date,,,,,,
2018-02-06,53.85009002685547,53.996578761390936,51.147727863410985,51.344869739743885,76630000,GOOGL
2018-02-07,52.40902328491211,53.95436447275742,52.36979267710978,53.87689965018531,51942000,GOOGL
2018-02-08,50.04036331176758,52.83210511080701,49.8908929877317,52.63049653114084,66792000,GOOGL
2018-02-09,51.95515441894531,52.22578689739659,49.508528309193544,50.94263721899886,98360000,GOOGL
2018-02-12,52.3668212890625,52.91354941138,51.916428851689155,52.471597901569,56240000,GOOGL
2018-02-13,52.34596252441406,52.69753774722236,51.987435281283844,52.14037972836594,31586000,GOOGL
2018-02-14,53.26760482788086,53.405156331166495,52.13045127850478,52.35490114383803,41304000,GOOGL
2018-02-15,54.194217681884766,54.33028028169146,52.99598103659152,53.80142661926968,37396000,GOOGL
2018-02-16,54.39979934692383,55.03591111993563,54.20365007659564,54.29452264580204,39948000,GOOGL
2018-02-20,54.80153274536133,55.43218146354616,54.12668659987314,54.26374181418193,33754000,GOOGL
2018-02-21,55.306053161621094,56.42086565320764,54.99619001860539,55.075147552792025,41486000,GOOGL
2018-02-22,55.114864349365234,55.88753501449216,54.8789919557152,55.575190395688715,28010000,GOOGL
2018-02-23,56.01813888549805,56.06332891636732,55.04237064349879,55.549868177460375,25292000,GOOGL
2018-02-26,56.79328918457031,56.81811566364694,56.0802051174554,56.205341483074385,30912000,GOOGL
2018-02-27,55.492759704589844,56.82060321393675,55.45700699707799,56.79329143387391,42964000,GOOGL
2018-02-28,54.81791687011719,55.99629011248413,54.7722343255836,55.71572397232992,49292000,GOOGL
2018-03-01,53.20355224609375,55.18290062622464,52.99896203180877,55.0969948614583,55338000,GOOGL
2018-03-02,53.83568572998047,53.97224462018325,52.14584097291933,52.536643003744345,50162000,GOOGL
2018-03-05,54.36305618286133,54.681856557604256,53.24625847801874,53.53725455616236,28648000,GOOGL
2018-03-06,54.667945861816406,54.90282943870322,54.350138130426245,54.72753623216469,23382000,GOOGL
2018-03-07,55.37010192871094,55.42770708809224,54.12220861613932,54.26671213400329,30748000,GOOGL
2018-03-08,56.08219909667969,56.18449041281136,55.47736948722941,55.47736948722941,33862000,GOOGL
2018-03-09,57.64441680908203,57.65236143386642,56.326010682964665,56.58472433927193,42662000,GOOGL
2018-03-12,57.897178649902344,58.50448975214629,57.56298156472419,57.85347752786079,44306000,GOOGL
2018-03-13,56.60508728027344,58.49654456453966,56.33991789106401,58.19015556516624,43140000,GOOGL
2018-03-14,57.0510139465332,57.590790054628386,56.72625417982306,56.89757318742485,41870000,GOOGL
2018-03-15,57.13642501831055,57.72685428619265,56.3940476824959,57.08478305770545,33382000,GOOGL
2018-03-16,56.33246994018555,57.44430073749474,56.18051808950753,57.37180271678629,58656000,GOOGL
2018-03-19,54.62673568725586,55.58512193678122,54.07305175559994,55.50517559322201,63656000,GOOGL
2018-03-20,54.414695739746094,54.898855663358916,53.750275796840675,54.54380252699816,54598000,GOOGL
2018-03-21,54.325313568115234,55.05527952923379,53.98813867031982,54.2543044543219,44898000,GOOGL
2018-03-22,52.29680252075195,53.8247618862158,52.12250192039963,53.63060161783368,69312000,GOOGL
2018-03-23,50.975914001464844,52.9736368425676,50.892489752103316,52.20841446588547,49880000,GOOGL
2018-03-26,52.34347915649414,52.600707706466125,50.182882086302634,52.17017494431789,65984000,GOOGL
2018-03-27,50.00212860107422,52.86240197247618,49.53932104482786,52.83061968390677,60816000,GOOGL
2018-03-28,49.914730072021484,50.89844664652213,48.86298598855993,49.752352090618935,77698000,GOOGL
2018-03-29,51.50178909301758,52.04355423194183,49.858126701465046,50.214172477625624,69338000,GOOGL
2018-04-02,50.2846794128418,51.620467506554554,49.37197574603803,51.02904568382517,65068000,GOOGL
2018-04-03,50.58510971069336,50.89894704869862,49.52095040747162,50.45947703045491,51322000,GOOGL
2018-04-04,51.13283157348633,51.28329451593086,49.484202502071994,49.56961195881301,50724000,GOOGL
2018-04-05,51.27832794189453,51.97700791289334,50.84928786990736,51.96111866239519,35836000,GOOGL
2018-04-06,50.1515998840332,51.445175802388,49.96786574672013,50.80459351607529,40134000,GOOGL
2018-04-09,50.65513229370117,51.8717398113233,50.61093486558703,50.65264699344034,33220000,GOOGL
2018-04-10,51.47000503540039,51.70389221891286,50.422727672064575,51.16014192934545,36620000,GOOGL
2018-04-11,50.90192413330078,51.43872243779296,50.610931860284275,51.24654736424903,34060000,GOOGL
2018-04-12,51.50922775268555,51.87470699311573,50.95108095301792,51.220224519546036,32896000,GOOGL
2018-04-13,51.44715881347656,52.288357056037405,51.15467765941173,51.985946068099906,25410000,GOOGL
2018-04-16,51.946720123291016,52.21139322000347,51.34189051595993,51.919408341979555,29776000,GOOGL
2018-04-17,53.59832763671875,53.878397473681886,52.49245621027263,52.69655011878857,54584000,GOOGL
2018-04-18,53.401187896728516,53.72942177957137,53.159356076861656,53.58094783201243,31126000,GOOGL
2018-04-19,54.099365234375,54.499604578018086,53.0848628353675,53.0848628353675,39884000,GOOGL
2018-04-20,53.49702453613281,54.3625529712264,53.237810783368175,53.84214404516664,42434000,GOOGL
2018-04-23,53.32272720336914,54.02737039628368,52.96867044312873,53.778086462294134,69590000,GOOGL
2018-04-24,50.78175735473633,52.85992299149523,50.29610846998701,52.59723508996105,128220000,GOOGL
2018-04-25,50.79913330078125,51.448652805436495,50.5021778417112,51.134815491787386,57860000,GOOGL
2018-04-26,51.808170318603516,52.24068826273748,50.67299824931018,51.30712477756076,50926000,GOOGL
2018-04-27,51.219234466552734,52.22479975158579,51.027559488063176,51.91891083882618,40746000,GOOGL
2018-04-30,50.58014678955078,51.562867052071844,50.56624274753138,51.366721556848404,34492000,GOOGL
2018-05-01,51.681053161621094,51.729717310339055,50.18437580738365,50.46692716677529,35326000,GOOGL
2018-05-02,50.951087951660156,51.84144670991521,50.80757702556829,51.345864232563656,34698000,GOOGL
2018-05-03,50.9635009765625,51.181498929842796,50.04930831184697,50.91732212926173,39282000,GOOGL
2018-05-04,52.19003677368164,52.23373789350288,50.55382290019797,50.63128772871854,36892000,GOOGL
2018-05-07,52.61014175415039,52.885244766268144,52.15378990292825,52.33354983515844,34400000,GOOGL
2018-05-08,52.56694412231445,52.896670716342385,52.221824579123734,52.86637733177295,26030000,GOOGL
2018-05-09,54.07454299926758,54.325315845516826,52.741736391339906,52.84055738060697,47160000,GOOGL
2018-05-10,54.8948860168457,55.09053900023519,54.31935717435664,54.37497334297886,36414000,GOOGL
2018-05-11,54.791099548339844,55.07067307445984,54.485210634621545,54.6436182053472,30504000,GOOGL
2018-05-14,54.95100021362305,55.524543825293904,54.86161654761153,54.89985076782042,39338000,GOOGL
2018-05-15,53.871944427490234,54.57956548401147,53.56952960564454,54.46932574751865,35738000,GOOGL
2018-05-16,53.83320617675781,54.344185389500886,53.71105140447794,53.88286671563585,25628000,GOOGL
2018-05-17,53.69268035888672,54.17634403368262,53.45233742849618,53.702613982737724,25738000,GOOGL
2018-05-18,53.11565399169922,53.318755285662164,52.86935545559848,52.93490145509209,35482000,GOOGL
2018-05-21,53.82923126220703,54.29054989754012,53.530790694398874,53.5804474405621,25180000,GOOGL
2018-05-22,53.397216796875,54.21607017643148,53.24576123813693,54.11675667074671,22226000,GOOGL
2018-05-23,53.92606735229492,54.02736984995512,52.982573949033664,53.13353319664084,23740000,GOOGL
2018-05-24,53.90074157714844,53.98366952524101,53.24774791799139,53.97274708591757,20604000,GOOGL
2018-05-25,53.832706451416016,54.10532794133793,53.75921582951319,53.95536130676729,22224000,GOOGL
2018-05-29,53.037696838378906,53.69665373020938,52.78990558824137,53.4314805328869,36076000,GOOGL
2018-05-30,53.50447082519531,53.57995044226696,52.96220946540599,53.30633635681137,28686000,GOOGL
2018-05-31,54.623260498046875,55.119835593483664,53.530796803512864,53.72942381083373,79368000,GOOGL
2018-06-01,56.361270904541016,56.5181895675051,55.21964302109908,55.26235153862954,63202000,GOOGL
2018-06-04,57.2570915222168,57.496441824139715,56.46058318094902,56.53507019815633,44754000,GOOGL
2018-06-05,57.15678405761719,57.657333349012276,56.98000572195679,57.337540388872256,32964000,GOOGL
2018-06-06,56.954681396484375,57.34002416208946,56.42682409165318,57.24368847068819,34934000,GOOGL
2018-06-07,56.33246994018555,56.9010467302076,55.92031172149448,56.83698963707745,36108000,GOOGL
2018-06-08,56.247554779052734,56.54897316961846,55.77679880926231,56.17306776325444,27284000,GOOGL
2018-06-11,56.65424728393555,56.99390747701788,56.182502488140315,56.258974714670835,24796000,GOOGL
2018-06-12,57.01625442504883,57.044062508388954,56.66020866698051,56.66020866698051,26092000,GOOGL
2018-06-13,56.81960678100586,57.38620214134105,56.777398355223234,57.219349858790785,34302000,GOOGL
2018-06-14,57.60816955566406,57.90015441535998,57.135924677487125,57.215874807163566,35422000,GOOGL
2018-06-15,57.56645584106445,57.79686511472613,57.289367634525696,57.598730642556205,44438000,GOOGL
2018-06-18,58.77363204956055,58.80094382951914,57.15578889086182,57.23970943987872,33038000,GOOGL
2018-06-19,58.53080749511719,58.73539390461776,57.68265720009853,58.10474524418787,47282000,GOOGL
2018-06-20,58.7979621887207,59.66299812855992,58.69666348265127,58.75972796994395,51686000,GOOGL
2018-06-21,58.07147216796875,59.10881589095718,57.77551310783511,58.869469386483196,44966000,GOOGL
2018-06-22,58.06402587890625,58.34756981513518,57.58532527605931,58.173272998773406,34220000,GOOGL
2018-06-25,56.57380676269531,57.40358254449578,55.611442493783244,57.35442209620706,57682000,GOOGL
2018-06-26,56.24308776855469,56.95070499123789,56.06332783032958,56.815142478390754,34688000,GOOGL
2018-06-27,55.46445846557617,56.91793473021804,55.45253963287389,56.41092971229615,34538000,GOOGL
2018-06-28,55.95309066772461,56.3116179560063,54.92468404426934,55.238517602814795,29726000,GOOGL
2018-06-29,56.072757720947266,56.67709098438599,55.96500329861254,56.22769116801072,31562000,GOOGL
2018-07-02,56.714332580566406,56.75803370078479,54.950997115463416,55.385500286300505,23216000,GOOGL
2018-07-03,55.43168258666992,57.10166407675513,55.33981740859035,57.07733389803412,16448000,GOOGL
2018-07-05,56.673614501953125,56.815140213989515,55.77133694206549,55.84483135495214,28594000,GOOGL
2018-07-06,57.358394622802734,57.414010788010465,56.47250260924555,56.69745257010211,21820000,GOOGL
2018-07-09,57.96421432495117,57.99649291747193,57.46515773375603,57.60270924298741,21584000,GOOGL
2018-07-10,57.95726013183594,58.273082658697575,57.72982866294087,58.098785842752704,21334000,GOOGL
2018-07-11,58.17178726196289,58.61770920686952,57.37279736738944,57.38520871376855,33252000,GOOGL
2018-07-12,59.651573181152344,59.68782218932008,58.25321692428538,58.340615374266726,44148000,GOOGL
2018-07-13,59.80849838256836,60.107435287109936,59.355124319713205,59.728051944053234,32612000,GOOGL
2018-07-16,59.41569900512695,60.02152114387683,59.261261868373325,59.778196653023656,26784000,GOOGL
2018-07-17,60.238529205322266,60.52058424508917,58.695173006314576,58.7319221081929,40162000,GOOGL
2018-07-18,60.23008728027344,60.661112563929755,59.81544754950289,60.012585640696145,38948000,GOOGL
2018-07-19,59.54431915283203,60.407366119256885,59.47628785220785,59.91923197114627,38338000,GOOGL
2018-07-20,59.483734130859375,60.1238201089191,59.41967325082829,59.551269126863524,37938000,GOOGL
2018-07-23,60.13524627685547,60.33884389457657,59.19224909344482,59.37350174002117,65446000,GOOGL
2018-07-24,62.476593017578125,63.313320789791945,61.78089086655135,63.11469000607134,107600000,GOOGL
2018-07-25,63.36000061035156,63.4742107553043,62.02470875673829,62.201987178843154,51104000,GOOGL
2018-07-26,63.83472442626953,63.92907489845586,62.717430559685354,62.92499856764167,54686000,GOOGL
2018-07-27,62.21539306640625,64.12968779023689,61.79826804832035,64.01448504412235,48362000,GOOGL
2018-07-30,61.080718994140625,62.215394850853166,60.78923042739737,61.8260779035689,43896000,GOOGL
2018-07-31,60.94068908691406,61.63539867779118,60.392968331216366,61.1636500627155,39382000,GOOGL
2018-08-01,61.227210998535156,61.86828580357069,60.827467917898836,61.53111469719147,36994000,GOOGL
2018-08-02,61.63142013549805,61.79429821059289,60.485821861833074,60.50767052807498,34704000,GOOGL
2018-08-03,61.48394012451172,61.89907615777278,61.04993323831139,61.832533764473176,21264000,GOOGL
2018-08-06,61.4596061706543,61.69746757021017,61.105053114502475,61.655259143661176,22114000,GOOGL
2018-08-07,62.36188507080078,62.870378986521,62.16126907056883,62.17169520757029,42506000,GOOGL
2018-08-08,62.63450622558594,63.1504446729851,62.17715796998037,62.40558205234776,34344000,GOOGL
2018-08-09,62.7899284362793,63.16235972430303,62.57342319929309,62.70402268009503,27326000,GOOGL
2018-08-10,62.196529388427734,62.62805479955445,61.93086367224682,62.527744898846805,26602000,GOOGL
2018-08-13,62.00435256958008,62.86491806750739,61.924406221220146,62.13147794723232,27500000,GOOGL
2018-08-14,62.476097106933594,62.597755573942706,61.55246717712484,62.19602728338948,28080000,GOOGL
2018-08-15,61.18897247314453,62.170203767134936,60.89202079763251,61.787842635597315,37052000,GOOGL
2018-08-16,60.78376770019531,61.759043389503844,60.56378454814501,61.67412644521632,32176000,GOOGL
2018-08-17,60.37608337402344,60.927282040803384,59.787643089988364,60.68346499908718,33092000,GOOGL
2018-08-20,60.678993225097656,60.87563881038193,60.02103274351939,60.61493612932679,22218000,GOOGL
2018-08-21,60.45354461669922,61.21578917211743,60.335360264593454,60.73212553604658,23082000,GOOGL
2018-08-22,60.669063568115234,60.90642488678116,60.24548280080623,60.29513955244631,22296000,GOOGL
2018-08-23,60.6397590637207,61.33546121196604,60.54987909854594,60.57619827398301,24666000,GOOGL
2018-08-24,61.41392135620117,61.44619615850523,60.652669433890715,60.880100899686546,24454000,GOOGL
2018-08-27,62.383235931396484,62.46268976131002,61.60907633486965,61.78089164291888,28580000,GOOGL
2018-08-28,61.86630630493164,62.39764152433432,61.72279536986014,62.364866627309404,27330000,GOOGL
2018-08-29,62.79936218261719,62.92450233883406,62.21092195787059,62.3201690755682,36926000,GOOGL
2018-08-30,62.29236602783203,63.03971017819663,61.93334244809685,62.737295370987205,30104000,GOOGL
2018-08-31,61.168121337890625,62.19851316116859,60.867691733611835,62.18163130494511,42308000,GOOGL
2018-09-04,60.150638580322266,60.97296987986146,59.91476615856009,60.70730037499227,41458000,GOOGL
2018-09-05,59.54431915283203,60.327415986324205,58.36445325703717,60.0468498561786,53988000,GOOGL
2018-09-06,58.79399490356445,59.53885753593138,57.78197387354017,59.51800147315072,46854000,GOOGL
2018-09-07,58.4761848449707,59.02043145362586,58.06303402413564,58.19859653258226,32658000,GOOGL
2018-09-10,58.35055160522461,58.92658053520857,58.129575839004474,58.804421970461505,27670000,GOOGL
2018-09-11,59.09193801879883,59.13911325741079,57.89817186389085,58.15390772614469,29254000,GOOGL
2018-09-12,58.178733825683594,59.12669388499225,57.908593850346506,58.695168536192114,35716000,GOOGL
2018-09-13,58.70212173461914,58.98616575623651,58.060546857451136,58.58095957366541,40068000,GOOGL
2018-09-14,58.49555206298828,58.99312355756951,58.27407999209911,58.99312355756951,24176000,GOOGL
2018-09-17,57.59427261352539,58.6862400525871,57.5262413072868,58.48512773647809,34096000,GOOGL
2018-09-18,57.955772399902344,58.66190448481452,57.67371736548634,57.73479664478969,32314000,GOOGL
2018-09-19,58.31132125854492,58.41063475634106,57.53418006773367,58.04764077738549,25962000,GOOGL
2018-09-20,59.17039108276367,59.291060727315404,58.409639270723936,58.6291261059084,29244000,GOOGL
2018-09-21,58.20455551147461,59.41917769599644,58.201577697745954,59.33674605336531,91222000,GOOGL
2018-09-24,58.57400894165039,58.853578672277656,57.18061943196869,57.57341048981935,31150000,GOOGL
2018-09-25,59.28560256958008,59.43308391446008,58.30238223801175,58.80690573517753,33152000,GOOGL
2018-09-26,59.294036865234375,59.94852314560641,58.86400422491862,59.27566610482197,37650000,GOOGL
2018-09-27,59.95448684692383,60.42623164142763,59.49217558442596,59.589007570184826,36274000,GOOGL
2018-09-28,59.94058609008789,60.00861739270327,59.481252616139386,59.79210834988635,35612000,GOOGL
2018-10-01,60.01258850097656,60.790722343198134,59.747419096990136,60.23456066035999,33164000,GOOGL
2018-10-02,59.9683952331543,60.806615758270944,59.57213003168729,59.92022738792793,40180000,GOOGL
2018-10-03,60.161563873291016,60.29315597355086,59.69577466506429,60.1849014485084,26246000,GOOGL
2018-10-04,58.45036315917969,59.88198692902698,57.79389160215675,59.83878589735669,46576000,GOOGL
2018-10-05,57.99152374267578,58.69517051098388,57.32065186785569,58.397226233030224,31852000,GOOGL
2018-10-08,57.40010452270508,58.390273019094934,56.38113155167689,57.6027057183166,46190000,GOOGL
2018-10-09,56.86628341674805,57.6796735805966,56.81662667010366,57.171179705482835,33690000,GOOGL
2018-10-10,54.23394775390625,56.46158368014609,54.201669160103364,56.43079399331088,58980000,GOOGL
2018-10-11,54.16342544555664,55.4207561016755,53.4260111975166,53.582433549696894,67696000,GOOGL
2018-10-12,55.64322280883789,55.90591068506979,54.37645857421164,55.598529082892036,49370000,GOOGL
2018-10-15,54.744422912597656,55.70579074998411,54.53486590213734,55.517093589822906,30074000,GOOGL
2018-10-16,56.265926361083984,56.429300738232605,55.20673393788284,55.29263969587382,38378000,GOOGL
2018-10-17,55.99330520629883,56.957154491644665,55.31845916388384,56.60955348566817,35652000,GOOGL
2018-10-18,54.51947021484375,56.22967476807711,53.9449340472234,56.11297933098484,46152000,GOOGL
2018-10-19,54.88048553466797,55.66358619144851,54.47577940620576,54.807491207818124,41286000,GOOGL
2018-10-22,55.1878662109375,55.70033055133498,54.62325981919756,55.24447498309177,27116000,GOOGL
2018-10-23,55.3636474609375,55.51709200009875,53.58094485333182,54.190737437531055,37686000,GOOGL
2018-10-24,52.49394226074219,55.448566170049546,52.39164716089309,55.36811973657687,49286000,GOOGL
2018-10-25,54.80153274536133,55.508157394211466,53.4091357226377,53.645008140474125,72956000,GOOGL
2018-10-26,53.816322326660156,55.467432891843664,51.75454245775029,52.05745354855665,106438000,GOOGL
2018-10-29,51.38211441040039,55.061737669802305,50.01504399704819,54.451444940467006,81290000,GOOGL
2018-10-30,52.116050720214844,52.1850746277313,50.35122620654891,50.65115571345679,59768000,GOOGL
2018-10-31,54.15548324584961,55.020519198863425,53.044148755900416,53.044148755900416,70916000,GOOGL
2018-11-01,53.927059173583984,54.61829082153748,53.52185297739613,54.19620277026839,40132000,GOOGL
2018-11-02,53.207523345947266,54.523944344918306,53.01733348728428,54.077026023028715,43438000,GOOGL
2018-11-05,52.4249153137207,53.29988104253075,51.345859487915234,53.25916152587014,45358000,GOOGL
2018-11-06,53.112178802490234,53.621168994273006,52.319644677121005,52.38966118438446,28660000,GOOGL
2018-11-07,55.032432556152344,55.116353103820906,53.65940283457077,53.80341005489625,43388000,GOOGL
2018-11-08,54.35660171508789,55.0314478868205,53.84661884880092,54.98576533931927,33694000,GOOGL
2018-11-09,53.48213195800781,54.04474935157687,52.84850165956711,53.82973300484804,34860000,GOOGL
2018-11-12,52.10860061645508,53.337130656375315,51.66118977724127,53.28896281345424,34002000,GOOGL
2018-11-13,52.03957748413086,52.96817425261461,51.663672055984854,52.37923768968212,25750000,GOOGL
2018-11-14,52.36781692504883,52.92447870260061,51.69893020551954,52.63696053800622,34666000,GOOGL
2018-11-15,53.185672760009766,53.57399330003422,51.707862643052565,52.21288241227538,41584000,GOOGL
2018-11-16,53.047630310058594,53.2547020372959,52.38370660828252,52.89667105427255,35366000,GOOGL
2018-11-19,51.01911544799805,53.034220251724,50.79317666508989,52.805296077851644,45684000,GOOGL
2018-11-20,51.169578552246094,51.512216572083716,49.767251759578734,50.01950971969448,54458000,GOOGL
2018-11-21,51.81413269042969,52.37426854035351,51.616990815363664,51.90748677113346,29698000,GOOGL
2018-11-23,51.15220260620117,51.79278494602068,51.07374137557679,51.32103632332067,14178000,GOOGL
2018-11-26,52.43534469604492,52.487979254950346,51.632380688800154,51.842433987868205,31558000,GOOGL
2018-11-27,52.25360107421875,52.97264461056947,51.91692626059895,52.206925926200434,33048000,GOOGL
2018-11-28,54.21556854248047,54.268703194965866,51.790294631860775,52.510827039531904,46042000,GOOGL
2018-11-29,54.3541145324707,54.630706454635245,53.72942148312216,53.80539740881542,31004000,GOOGL
2018-11-30,55.102455139160156,55.102455139160156,53.78802303845901,54.40626041290789,59668000,GOOGL
2018-12-03,55.43565368652344,56.36126880199864,55.20573692020723,56.22024318350778,57532000,GOOGL
2018-12-04,52.759613037109375,55.33038318123331,52.675692485555366,55.268311296593296,45630000,GOOGL
2018-12-06,53.53476333618164,53.60130572771582,51.76695733708637,51.89209370649958,47436000,GOOGL
2018-12-07,51.970550537109375,53.87988222444343,51.6125195900565,53.2442667619824,42682000,GOOGL
2018-12-10,52.298301696777344,52.61710209233552,51.296214172102665,51.78980771604069,33652000,GOOGL
2018-12-11,52.718894958496094,53.15339816285614,52.145351334911595,52.98158284808099,33852000,GOOGL
2018-12-12,53.318756103515625,54.21258896587803,53.23135764761644,53.48510829910612,28960000,GOOGL
2018-12-13,53.30931854248047,54.048225524488295,52.884748976627556,53.415091548646906,24986000,GOOGL
2018-12-14,52.22529983520508,53.21894635988659,52.10910068332821,52.63795438906966,36358000,GOOGL
2018-12-17,50.93122100830078,52.755139431940876,50.48331010286404,51.99190231023876,49932000,GOOGL
2018-12-18,51.81314468383789,52.62156813575699,51.171069648756266,51.34586657086721,43640000,GOOGL
2018-12-19,51.418365478515625,53.41708106643703,50.622357148268186,52.005813170519296,58264000,GOOGL
2018-12-20,50.82843017578125,52.01325904147724,50.047814888760385,50.94859973237818,53674000,GOOGL
2018-12-21,49.22300338745117,51.52810399378867,48.72345050801858,51.24853426247188,104656000,GOOGL
2018-12-24,48.89625930786133,50.259355463309994,48.5481581801127,48.878877361733565,36360000,GOOGL
2018-12-26,52.03361892700195,52.063412217943515,49.292522503368225,49.55769567387593,46318000,GOOGL
2018-12-27,52.284393310546875,52.30624197870864,50.0051116063417,50.958538688173235,45996000,GOOGL
2018-12-28,51.975521087646484,52.847009005559165,51.74312279410953,52.61212920045971,34398000,GOOGL
2018-12-31,51.890113830566406,52.785439451767516,51.298195632146374,52.529203482080625,33110000,GOOGL
2019-01-02,52.372779846191406,52.67618723970318,50.91284795002421,51.00819102881696,31868000,GOOGL
2019-01-03,50.92228317260742,52.94781410192929,50.76834611045528,52.17365449331464,41960000,GOOGL
2019-01-04,53.534263610839844,53.630102985185424,51.48787683082567,51.77092444503814,46022000,GOOGL
2019-01-07,53.42750549316406,53.76418029371647,52.768052356043505,53.678274535580336,47446000,GOOGL
2019-01-08,53.89677429199219,54.293039504427625,53.05160172240321,53.92805649342705,35414000,GOOGL
2019-01-09,53.71204376220703,54.20812253786624,53.35053489292868,54.02687369520953,26998000,GOOGL
2019-01-10,53.5720100402832,53.62067418512617,52.86935585954434,53.3788423677952,26598000,GOOGL
2019-01-11,52.85892868041992,53.300880213891595,52.45968187790726,53.12856859452699,30864000,GOOGL
2019-01-14,52.215370178222656,52.55999342778789,52.06838512684648,52.306242757089805,28490000,GOOGL
2019-01-15,53.95338439941406,54.04078286407734,52.36086760959742,52.538146050665034,37518000,GOOGL
2019-01-16,54.102352142333984,54.740452966828286,54.02786890789815,54.126686110532425,38280000,GOOGL
2019-01-17,54.579559326171875,54.65801676123475,53.79198821900565,54.02687179904467,24896000,GOOGL
2019-01-18,54.985755920410156,55.51709106238488,54.58750176791932,55.04981300954938,44892000,GOOGL
2019-01-22,53.562076568603516,54.57211235808889,53.17772643171997,54.42462722769224,39632000,GOOGL
2019-01-23,53.849098205566406,54.27317146731421,53.012866725696085,53.970756673259665,25194000,GOOGL
2019-01-24,53.828739166259766,54.02736995500105,53.13452590455034,53.754748449211625,29114000,GOOGL
2019-01-25,54.6982421875,54.79010736506848,54.21606745084884,54.33673331630397,23260000,GOOGL
2019-01-28,53.6231575012207,54.29402941484541,53.36245482221904,54.13016251506108,29334000,GOOGL
2019-01-29,53.13650894165039,53.86498597516775,52.935892951906915,53.6817481423739,19704000,GOOGL
2019-01-30,54.5234489440918,54.599424870640824,53.463260088524166,53.49901279715303,29452000,GOOGL
2019-01-31,55.90888977050781,55.99728083126573,54.88396111554397,55.23106585154242,40232000,GOOGL
2019-02-01,55.54788589477539,56.33148288984537,55.33088432498146,55.730127357672096,33116000,GOOGL
2019-02-04,56.68006896972656,56.72575529919954,55.492758591376344,55.567245607195915,78408000,GOOGL
2019-02-05,57.19898986816406,57.24368359376726,55.795174229865374,56.09460741599528,82296000,GOOGL
2019-02-06,55.75992202758789,57.30476719112292,55.53497205289645,57.06988738141958,48256000,GOOGL
2019-02-07,54.9167366027832,55.218651312777254,54.304954980209146,55.21021038502046,38298000,GOOGL
2019-02-08,54.7414436340332,54.87651363302211,54.33723381881599,54.36901232076592,21766000,GOOGL
2019-02-11,54.72853088378906,55.29015944262703,54.6232579686131,54.809473620778824,18498000,GOOGL
2019-02-12,55.99281692504883,56.25500851813501,55.16998934467129,55.16998934467129,35036000,GOOGL
2019-02-13,56.04495620727539,56.75108834849352,55.914356710684615,56.26394677067283,28042000,GOOGL
2019-02-14,56.0732536315918,56.41738053460743,55.47190197457435,55.864693020238974,21106000,GOOGL
2019-02-15,55.59803771972656,56.574802384750335,55.453534180990715,56.574802384750335,27826000,GOOGL
